scenario,year,season,plot_id,land_type,crop_id,crop_name,area_mu
full_discount,2025,first,D6,水浇地,17,豇豆,12.0
full_discount,2025,second,D6,水浇地,37,红萝卜,12.0
full_discount,2025,first,D7,水浇地,17,豇豆,22.0
full_discount,2025,second,D7,水浇地,37,红萝卜,22.0
full_discount,2025,first,D8,水浇地,17,豇豆,20.0
full_discount,2025,second,D8,水浇地,36,白萝卜,20.0
full_discount,2025,first,E1,普通大棚,22,茄子,0.6
full_discount,2025,second,E1,普通大棚,40,白灵菇,0.6
full_discount,2025,first,E10,普通大棚,29,黄瓜,0.6
full_discount,2025,second,E10,普通大棚,40,白灵菇,0.6
full_discount,2025,first,E11,普通大棚,29,黄瓜,0.6
full_discount,2025,second,E11,普通大棚,38,榆黄菇,0.6
full_discount,2025,first,E12,普通大棚,26,包菜,0.3
full_discount,2025,first,E12,普通大棚,32,空心菜,0.3
full_discount,2025,second,E12,普通大棚,41,羊肚菌,0.6
full_discount,2025,first,E13,普通大棚,18,刀豆,0.6
full_discount,2025,second,E13,普通大棚,41,羊肚菌,0.6
full_discount,2025,first,E14,普通大棚,19,芸豆,0.6
full_discount,2025,second,E14,普通大棚,40,白灵菇,0.6
full_discount,2025,first,E15,普通大棚,18,刀豆,0.3
full_discount,2025,first,E15,普通大棚,19,芸豆,0.3
full_discount,2025,second,E15,普通大棚,41,羊肚菌,0.6
full_discount,2025,first,E16,普通大棚,17,豇豆,0.3
full_discount,2025,first,E16,普通大棚,19,芸豆,0.3
full_discount,2025,second,E16,普通大棚,38,榆黄菇,0.6
full_discount,2025,first,E2,普通大棚,29,黄瓜,0.6
full_discount,2025,second,E2,普通大棚,38,榆黄菇,0.6
full_discount,2025,first,E3,普通大棚,19,芸豆,0.3
full_discount,2025,first,E3,普通大棚,27,油麦菜,0.3
full_discount,2025,second,E3,普通大棚,38,榆黄菇,0.6
full_discount,2025,first,E4,普通大棚,22,茄子,0.6
full_discount,2025,second,E4,普通大棚,38,榆黄菇,0.6
full_discount,2025,first,E5,普通大棚,29,黄瓜,0.6
full_discount,2025,second,E5,普通大棚,38,榆黄菇,0.6
full_discount,2025,first,E6,普通大棚,22,茄子,0.6
full_discount,2025,second,E6,普通大棚,41,羊肚菌,0.6
full_discount,2025,first,E7,普通大棚,22,茄子,0.6
full_discount,2025,second,E7,普通大棚,41,羊肚菌,0.6
full_discount,2025,first,E8,普通大棚,29,黄瓜,0.6
full_discount,2025,second,E8,普通大棚,41,羊肚菌,0.6
full_discount,2025,first,E9,普通大棚,29,黄瓜,0.6
full_discount,2025,second,E9,普通大棚,38,榆黄菇,0.6
full_discount,2025,first,F1,智慧大棚,19,芸豆,0.3
full_discount,2025,first,F1,智慧大棚,22,茄子,0.3
full_discount,2025,second,F1,智慧大棚,32,空心菜,0.6
full_discount,2025,first,F2,智慧大棚,22,茄子,0.6
full_discount,2025,second,F2,智慧大棚,29,黄瓜,0.6
full_discount,2025,first,F3,智慧大棚,22,茄子,0.6
full_discount,2025,second,F3,智慧大棚,30,生菜,0.3
full_discount,2025,second,F3,智慧大棚,32,空心菜,0.3
full_discount,2025,first,F4,智慧大棚,26,包菜,0.6
full_discount,2025,second,F4,智慧大棚,22,茄子,0.3
full_discount,2025,second,F4,智慧大棚,34,芹菜,0.3
full_discount,2026,single,A1,平旱地,6,小麦,64.186364
full_discount,2026,single,A1,平旱地,12,南瓜,5.0
full_discount,2026,single,A1,平旱地,13,红薯,10.813636
full_discount,2026,single,A2,平旱地,7,玉米,42.75
full_discount,2026,single,A2,平旱地,12,南瓜,6.7
full_discount,2026,single,A2,平旱地,13,红薯,5.55
full_discount,2026,single,A3,平旱地,7,玉米,35.0
full_discount,2026,single,A4,平旱地,2,黑豆,53.4
full_discount,2026,single,A4,平旱地,4,绿豆,18.6
full_discount,2026,single,A5,平旱地,4,绿豆,68.0
full_discount,2026,single,A6,平旱地,7,玉米,55.0
full_discount,2026,single,B1,梯田,9,高粱,42.22488
full_discount,2026,single,B1,梯田,14,莜麦,17.77512
full_discount,2026,single,B10,梯田,6,小麦,17.22488
full_discount,2026,single,B10,梯田,9,高粱,7.77512
full_discount,2026,single,B11,梯田,2,黑豆,47.052632
full_discount,2026,single,B11,梯田,3,红豆,12.947368
full_discount,2026,single,B12,梯田,8,谷子,45.0
full_discount,2026,single,B13,梯田,6,小麦,35.0
full_discount,2026,single,B14,梯田,8,谷子,20.0
full_discount,2026,single,B2,梯田,3,红豆,46.0
full_discount,2026,single,B3,梯田,2,黑豆,40.0
full_discount,2026,single,B4,梯田,2,黑豆,28.0
full_discount,2026,single,B5,梯田,2,黑豆,25.0
full_discount,2026,single,B6,梯田,8,谷子,86.0
full_discount,2026,single,B7,梯田,6,小麦,55.0
full_discount,2026,single,B8,梯田,8,谷子,44.0
full_discount,2026,single,B9,梯田,6,小麦,50.0
full_discount,2026,single,C1,山坡地,10,黍子,15.0
full_discount,2026,single,C2,山坡地,14,莜麦,13.0
full_discount,2026,single,C3,山坡地,5,爬豆,15.0
full_discount,2026,single,C4,山坡地,10,黍子,11.315789
full_discount,2026,single,C4,山坡地,11,荞麦,6.684211
full_discount,2026,single,C5,山坡地,11,荞麦,21.868547
full_discount,2026,single,C5,山坡地,14,莜麦,5.131453
full_discount,2026,single,C6,山坡地,4,绿豆,8.666667
full_discount,2026,single,C6,山坡地,5,爬豆,11.333333
full_discount,2026,first,D1,水浇地,29,黄瓜,15.0
full_discount,2026,second,D1,水浇地,37,红萝卜,15.0
full_discount,2026,first,D2,水浇地,29,黄瓜,10.0
full_discount,2026,second,D2,水浇地,36,白萝卜,10.0
full_discount,2026,first,D3,水浇地,17,豇豆,14.0
full_discount,2026,second,D3,水浇地,36,白萝卜,14.0
full_discount,2026,first,D4,水浇地,29,黄瓜,6.0
full_discount,2026,second,D4,水浇地,36,白萝卜,6.0
full_discount,2026,first,D5,水浇地,29,黄瓜,10.0
full_discount,2026,second,D5,水浇地,35,大白菜,10.0
full_discount,2026,first,D6,水浇地,29,黄瓜,12.0
full_discount,2026,second,D6,水浇地,36,白萝卜,12.0
full_discount,2026,first,D7,水浇地,29,黄瓜,22.0
full_discount,2026,second,D7,水浇地,36,白萝卜,22.0
full_discount,2026,first,D8,水浇地,29,黄瓜,20.0
full_discount,2026,second,D8,水浇地,35,大白菜,20.0
full_discount,2026,first,E1,普通大棚,17,豇豆,0.6
full_discount,2026,second,E1,普通大棚,38,榆黄菇,0.6
full_discount,2026,first,E10,普通大棚,18,刀豆,0.3
full_discount,2026,first,E10,普通大棚,19,芸豆,0.3
full_discount,2026,second,E10,普通大棚,41,羊肚菌,0.6
full_discount,2026,first,E11,普通大棚,19,芸豆,0.6
full_discount,2026,second,E11,普通大棚,40,白灵菇,0.6
full_discount,2026,first,E12,普通大棚,22,茄子,0.6
full_discount,2026,second,E12,普通大棚,38,榆黄菇,0.6
full_discount,2026,first,E13,普通大棚,27,油麦菜,0.6
full_discount,2026,second,E13,普通大棚,38,榆黄菇,0.6
full_discount,2026,first,E14,普通大棚,22,茄子,0.6
full_discount,2026,second,E14,普通大棚,41,羊肚菌,0.6
full_discount,2026,first,E15,普通大棚,22,茄子,0.6
full_discount,2026,second,E15,普通大棚,38,榆黄菇,0.6
full_discount,2026,first,E16,普通大棚,22,茄子,0.6
full_discount,2026,second,E16,普通大棚,40,白灵菇,0.6
full_discount,2026,first,E2,普通大棚,22,茄子,0.6
full_discount,2026,second,E2,普通大棚,41,羊肚菌,0.6
full_discount,2026,first,E3,普通大棚,22,茄子,0.3
full_discount,2026,first,E3,普通大棚,32,空心菜,0.3
full_discount,2026,second,E3,普通大棚,41,羊肚菌,0.6
full_discount,2026,first,E4,普通大棚,26,包菜,0.3
full_discount,2026,first,E4,普通大棚,33,黄心菜,0.3
full_discount,2026,second,E4,普通大棚,41,羊肚菌,0.6
full_discount,2026,first,E5,普通大棚,22,茄子,0.6
full_discount,2026,second,E5,普通大棚,41,羊肚菌,0.6
full_discount,2026,first,E6,普通大棚,30,生菜,0.3
full_discount,2026,first,E6,普通大棚,32,空心菜,0.3
full_discount,2026,second,E6,普通大棚,38,榆黄菇,0.6
full_discount,2026,first,E7,普通大棚,17,豇豆,0.6
full_discount,2026,second,E7,普通大棚,38,榆黄菇,0.6
full_discount,2026,first,E8,普通大棚,18,刀豆,0.3
full_discount,2026,first,E8,普通大棚,19,芸豆,0.3
full_discount,2026,second,E8,普通大棚,38,榆黄菇,0.6
full_discount,2026,first,E9,普通大棚,17,豇豆,0.6
full_discount,2026,second,E9,普通大棚,40,白灵菇,0.6
full_discount,2026,first,F1,智慧大棚,26,包菜,0.6
full_discount,2026,second,F1,智慧大棚,29,黄瓜,0.6
full_discount,2026,first,F2,智慧大棚,27,油麦菜,0.3
full_discount,2026,first,F2,智慧大棚,32,空心菜,0.3
full_discount,2026,second,F2,智慧大棚,22,茄子,0.3
full_discount,2026,second,F2,智慧大棚,34,芹菜,0.3
full_discount,2026,first,F3,智慧大棚,19,芸豆,0.6
full_discount,2026,second,F3,智慧大棚,29,黄瓜,0.6
full_discount,2026,first,F4,智慧大棚,17,豇豆,0.6
full_discount,2026,second,F4,智慧大棚,29,黄瓜,0.6
full_discount,2027,single,A1,平旱地,7,玉米,80.0
full_discount,2027,single,A2,平旱地,4,绿豆,55.0
full_discount,2027,single,A3,平旱地,4,绿豆,18.636364
full_discount,2027,single,A3,平旱地,13,红薯,16.363636
full_discount,2027,single,A4,平旱地,6,小麦,60.3
full_discount,2027,single,A4,平旱地,12,南瓜,11.7
full_discount,2027,single,A5,平旱地,7,玉米,52.75
full_discount,2027,single,A5,平旱地,14,莜麦,15.25
full_discount,2027,single,A6,平旱地,4,绿豆,7.263636
full_discount,2027,single,A6,平旱地,6,小麦,47.736364
full_discount,2027,single,B1,梯田,8,谷子,45.793629
full_discount,2027,single,B1,梯田,11,荞麦,14.206371
full_discount,2027,single,B10,梯田,8,谷子,11.0125
full_discount,2027,single,B10,梯田,14,莜麦,13.9875
full_discount,2027,single,B11,梯田,6,小麦,60.0
full_discount,2027,single,B12,梯田,6,小麦,31.066986
full_discount,2027,single,B12,梯田,11,荞麦,13.933014
full_discount,2027,single,B13,梯田,8,谷子,35.0
full_discount,2027,single,B14,梯田,6,小麦,20.0
full_discount,2027,single,B2,梯田,8,谷子,46.0
full_discount,2027,single,B3,梯田,11,荞麦,35.0
full_discount,2027,single,B3,梯田,14,莜麦,5.0
full_discount,2027,single,B4,梯田,9,高粱,28.0
full_discount,2027,single,B5,梯田,8,谷子,25.0
full_discount,2027,single,B6,梯田,2,黑豆,27.052632
full_discount,2027,single,B6,梯田,3,红豆,58.947368
full_discount,2027,single,B7,梯田,5,爬豆,7.911392
full_discount,2027,single,B7,梯田,8,谷子,25.088608
full_discount,2027,single,B7,梯田,9,高粱,22.0
full_discount,2027,single,B8,梯田,2,黑豆,44.0
full_discount,2027,single,B9,梯田,2,黑豆,50.0
full_discount,2027,single,C1,山坡地,4,绿豆,15.0
full_discount,2027,single,C2,山坡地,11,荞麦,13.0
full_discount,2027,single,C3,山坡地,11,荞麦,15.0
full_discount,2027,single,C4,山坡地,5,爬豆,18.0
full_discount,2027,single,C5,山坡地,10,黍子,27.0
full_discount,2027,single,C6,山坡地,11,荞麦,20.0
full_discount,2027,first,D1,水浇地,17,豇豆,15.0
full_discount,2027,second,D1,水浇地,36,白萝卜,15.0
full_discount,2027,first,D2,水浇地,17,豇豆,10.0
full_discount,2027,second,D2,水浇地,35,大白菜,10.0
full_discount,2027,first,D3,水浇地,29,黄瓜,14.0
full_discount,2027,second,D3,水浇地,35,大白菜,14.0
full_discount,2027,first,D4,水浇地,22,茄子,6.0
full_discount,2027,second,D4,水浇地,35,大白菜,6.0
full_discount,2027,first,D5,水浇地,17,豇豆,5.0
full_discount,2027,first,D5,水浇地,18,刀豆,5.0
full_discount,2027,second,D5,水浇地,36,白萝卜,10.0
full_discount,2027,first,D6,水浇地,17,豇豆,6.08
full_discount,2027,first,D6,水浇地,18,刀豆,5.92
full_discount,2027,second,D6,水浇地,37,红萝卜,12.0
full_discount,2027,first,D7,水浇地,17,豇豆,22.0
full_discount,2027,second,D7,水浇地,37,红萝卜,22.0
full_discount,2027,first,D8,水浇地,17,豇豆,20.0
full_discount,2027,second,D8,水浇地,36,白萝卜,20.0
full_discount,2027,first,E1,普通大棚,26,包菜,0.6
full_discount,2027,second,E1,普通大棚,41,羊肚菌,0.6
full_discount,2027,first,E10,普通大棚,22,茄子,0.6
full_discount,2027,second,E10,普通大棚,40,白灵菇,0.6
full_discount,2027,first,E11,普通大棚,27,油麦菜,0.6
full_discount,2027,second,E11,普通大棚,38,榆黄菇,0.6
full_discount,2027,first,E12,普通大棚,18,刀豆,0.3
full_discount,2027,first,E12,普通大棚,19,芸豆,0.3
full_discount,2027,second,E12,普通大棚,41,羊肚菌,0.6
full_discount,2027,first,E13,普通大棚,29,黄瓜,0.6
full_discount,2027,second,E13,普通大棚,41,羊肚菌,0.6
full_discount,2027,first,E14,普通大棚,29,黄瓜,0.6
full_discount,2027,second,E14,普通大棚,38,榆黄菇,0.6
full_discount,2027,first,E15,普通大棚,29,黄瓜,0.6
full_discount,2027,second,E15,普通大棚,41,羊肚菌,0.6
full_discount,2027,first,E16,普通大棚,19,芸豆,0.6
full_discount,2027,second,E16,普通大棚,38,榆黄菇,0.6
full_discount,2027,first,E2,普通大棚,18,刀豆,0.6
full_discount,2027,second,E2,普通大棚,38,榆黄菇,0.6
full_discount,2027,first,E3,普通大棚,17,豇豆,0.3
full_discount,2027,first,E3,普通大棚,26,包菜,0.3
full_discount,2027,second,E3,普通大棚,40,白灵菇,0.6
full_discount,2027,first,E4,普通大棚,18,刀豆,0.6
full_discount,2027,second,E4,普通大棚,38,榆黄菇,0.6
full_discount,2027,first,E5,普通大棚,19,芸豆,0.6
full_discount,2027,second,E5,普通大棚,38,榆黄菇,0.6
full_discount,2027,first,E6,普通大棚,18,刀豆,0.6
full_discount,2027,second,E6,普通大棚,41,羊肚菌,0.6
full_discount,2027,first,E7,普通大棚,29,黄瓜,0.6
full_discount,2027,second,E7,普通大棚,41,羊肚菌,0.6
full_discount,2027,first,E8,普通大棚,29,黄瓜,0.6
full_discount,2027,second,E8,普通大棚,40,白灵菇,0.6
full_discount,2027,first,E9,普通大棚,29,黄瓜,0.6
full_discount,2027,second,E9,普通大棚,38,榆黄菇,0.6
full_discount,2027,first,F1,智慧大棚,19,芸豆,0.3
full_discount,2027,first,F1,智慧大棚,32,空心菜,0.3
full_discount,2027,second,F1,智慧大棚,22,茄子,0.3
full_discount,2027,second,F1,智慧大棚,30,生菜,0.3
full_discount,2027,first,F2,智慧大棚,19,芸豆,0.6
full_discount,2027,second,F2,智慧大棚,29,黄瓜,0.6
full_discount,2027,first,F3,智慧大棚,22,茄子,0.6
full_discount,2027,second,F3,智慧大棚,32,空心菜,0.3
full_discount,2027,second,F3,智慧大棚,34,芹菜,0.3
full_discount,2027,first,F4,智慧大棚,27,油麦菜,0.3
full_discount,2027,first,F4,智慧大棚,33,黄心菜,0.3
full_discount,2027,second,F4,智慧大棚,32,空心菜,0.6
full_discount,2028,single,A1,平旱地,4,绿豆,80.0
full_discount,2028,single,A2,平旱地,7,玉米,43.3
full_discount,2028,single,A2,平旱地,12,南瓜,11.7
full_discount,2028,single,A3,平旱地,2,黑豆,17.55
full_discount,2028,single,A3,平旱地,7,玉米,17.45
full_discount,2028,single,A4,平旱地,7,玉米,72.0
full_discount,2028,single,A5,平旱地,6,小麦,57.75
full_discount,2028,single,A5,平旱地,13,红薯,10.25
full_discount,2028,single,A6,平旱地,2,黑豆,48.886364
full_discount,2028,single,A6,平旱地,13,红薯,6.113636
full_discount,2028,single,B1,梯田,3,红豆,60.0
full_discount,2028,single,B10,梯田,2,黑豆,25.0
full_discount,2028,single,B11,梯田,8,谷子,60.0
full_discount,2028,single,B12,梯田,2,黑豆,45.0
full_discount,2028,single,B13,梯田,2,黑豆,35.0
full_discount,2028,single,B14,梯田,2,黑豆,20.0
full_discount,2028,single,B2,梯田,6,小麦,46.0
full_discount,2028,single,B3,梯田,8,谷子,40.0
full_discount,2028,single,B4,梯田,8,谷子,28.0
full_discount,2028,single,B5,梯田,6,小麦,25.0
full_discount,2028,single,B6,梯田,6,小麦,86.0
full_discount,2028,single,B7,梯田,2,黑豆,55.0
full_discount,2028,single,B8,梯田,6,小麦,7.0
full_discount,2028,single,B8,梯田,9,高粱,37.0
full_discount,2028,single,B9,梯田,8,谷子,50.0
full_discount,2028,single,C1,山坡地,5,爬豆,5.0
full_discount,2028,single,C1,山坡地,10,黍子,5.0
full_discount,2028,single,C1,山坡地,11,荞麦,5.0
full_discount,2028,single,C2,山坡地,4,绿豆,13.0
full_discount,2028,single,C3,山坡地,10,黍子,15.0
full_discount,2028,single,C4,山坡地,11,荞麦,18.0
full_discount,2028,single,C5,山坡地,4,绿豆,5.0
full_discount,2028,single,C5,山坡地,5,爬豆,22.0
full_discount,2028,single,C6,山坡地,9,高粱,13.684211
full_discount,2028,single,C6,山坡地,10,黍子,6.315789
full_discount,2028,first,D1,水浇地,29,黄瓜,15.0
full_discount,2028,second,D1,水浇地,37,红萝卜,15.0
full_discount,2028,first,D2,水浇地,29,黄瓜,10.0
full_discount,2028,second,D2,水浇地,36,白萝卜,10.0
full_discount,2028,first,D3,水浇地,17,豇豆,14.0
full_discount,2028,second,D3,水浇地,36,白萝卜,14.0
full_discount,2028,first,D4,水浇地,18,刀豆,6.0
full_discount,2028,second,D4,水浇地,36,白萝卜,6.0
full_discount,2028,first,D5,水浇地,29,黄瓜,10.0
full_discount,2028,second,D5,水浇地,35,大白菜,10.0
full_discount,2028,first,D6,水浇地,29,黄瓜,12.0
full_discount,2028,second,D6,水浇地,36,白萝卜,12.0
full_discount,2028,first,D7,水浇地,29,黄瓜,22.0
full_discount,2028,second,D7,水浇地,36,白萝卜,22.0
full_discount,2028,first,D8,水浇地,29,黄瓜,20.0
full_discount,2028,second,D8,水浇地,35,大白菜,20.0
full_discount,2028,first,E1,普通大棚,18,刀豆,0.6
full_discount,2028,second,E1,普通大棚,38,榆黄菇,0.6
full_discount,2028,first,E10,普通大棚,29,黄瓜,0.6
full_discount,2028,second,E10,普通大棚,38,榆黄菇,0.6
full_discount,2028,first,E11,普通大棚,19,芸豆,0.6
full_discount,2028,second,E11,普通大棚,41,羊肚菌,0.6
full_discount,2028,first,E12,普通大棚,22,茄子,0.6
full_discount,2028,second,E12,普通大棚,40,白灵菇,0.6
full_discount,2028,first,E13,普通大棚,17,豇豆,0.3
full_discount,2028,first,E13,普通大棚,19,芸豆,0.3
full_discount,2028,second,E13,普通大棚,40,白灵菇,0.6
full_discount,2028,first,E14,普通大棚,19,芸豆,0.6
full_discount,2028,second,E14,普通大棚,41,羊肚菌,0.6
full_discount,2028,first,E15,普通大棚,18,刀豆,0.6
full_discount,2028,second,E15,普通大棚,38,榆黄菇,0.6
full_discount,2028,first,E16,普通大棚,22,茄子,0.6
full_discount,2028,second,E16,普通大棚,41,羊肚菌,0.6
full_discount,2028,first,E2,普通大棚,22,茄子,0.6
full_discount,2028,second,E2,普通大棚,41,羊肚菌,0.6
